sample_id,machine_id,fault_mode,severity,rpm,load_percent,split,provenance
FGOE-07-0033,SIM-RM-05,looseness,0.39859399718852007,1416.0792109193949,35.07472255159231,train,ForgeGuard physics-informed generator
FGOE-07-0034,SIM-RM-06,looseness,0.370372246355916,2244.511497718781,80.24035342599913,train,ForgeGuard physics-informed generator
FGOE-07-0035,SIM-RM-07,looseness,0.5832642296750624,2240.263961823619,67.8969158201138,train,ForgeGuard physics-informed generator
FGOE-07-0036,SIM-RM-08,looseness,0.40062479224010294,2285.541943842655,39.1640684528338,train,ForgeGuard physics-informed generator
FGOE-07-0037,SIM-RM-09,looseness,0.7256689064462705,1935.7713251547225,48.684055670740285,validation,ForgeGuard physics-informed generator
FGOE-07-0038,SIM-RM-10,looseness,0.39488961174858783,1564.0922893367201,41.940987941917,validation,ForgeGuard physics-informed generator
FGOE-07-0039,SIM-RM-11,looseness,0.3442844174463431,1772.7340342720622,47.329680942115594,test,ForgeGuard physics-informed generator
FGOE-07-0040,SIM-RM-12,looseness,0.5025310805627775,2210.2818862189406,57.42780425181155,test,ForgeGuard physics-informed generator
FGOE-07-0041,SIM-RM-13,looseness,0.43536502412510575,1405.2704095012277,60.01587364514379,test,ForgeGuard physics-informed generator
FGOE-07-0042,SIM-RM-00,looseness,0.8718558171439883,1960.4850673417886,49.37732083706847,train,ForgeGuard physics-informed generator
FGOE-07-0043,SIM-RM-01,looseness,0.32518206940200406,2279.666620919555,41.98817400237532,train,ForgeGuard physics-informed generator
FGOE-07-0044,SIM-RM-02,looseness,0.335378274946736,1465.326438110988,78.36984794172184,train,ForgeGuard physics-informed generator
FGOE-07-0045,SIM-RM-03,looseness,0.8238662007666168,2202.3823179302663,87.79900604565248,train,ForgeGuard physics-informed generator
FGOE-07-0046,SIM-RM-04,looseness,0.28092257206091287,1876.0605268860209,104.76740480634074,train,ForgeGuard physics-informed generator
FGOE-07-0047,SIM-RM-05,looseness,0.9140518490988487,1751.2649641861133,57.67556682563453,train,ForgeGuard physics-informed generator
FGOE-07-0048,SIM-RM-06,looseness,0.3692388355609632,1926.860958497593,91.43336758113077,train,ForgeGuard physics-informed generator
FGOE-07-0049,SIM-RM-07,looseness,0.595570453389452,2328.634143900439,69.90476828134206,train,ForgeGuard physics-informed generator
FGOE-07-0050,SIM-RM-08,looseness,0.528267517188495,2320.8847285457377,61.651265285200154,train,ForgeGuard physics-informed generator
FGOE-07-0051,SIM-RM-09,looseness,0.47475993848829845,1934.7527028049367,43.963682738345085,validation,ForgeGuard physics-informed generator
FGOE-07-0052,SIM-RM-10,looseness,0.856301224431714,1543.2083224451305,42.22984353749347,validation,ForgeGuard physics-informed generator
FGOE-07-0053,SIM-RM-11,looseness,0.5360685641566989,1939.331166127476,60.10709540695379,test,ForgeGuard physics-informed generator
FGOE-07-0054,SIM-RM-12,looseness,0.8987385740422953,1781.5190036873546,79.32044275012966,test,ForgeGuard physics-informed generator
FGOE-07-0055,SIM-RM-13,looseness,0.48048372171843867,2282.7796196569825,62.40443856714644,test,ForgeGuard physics-informed generator
