sample_id,machine_id,fault_mode,severity,rpm,load_percent,split,provenance,sample_rate_hz,signal_length,duration_seconds,last_timestamp_seconds,relative_csv_path,csv_sha256
FGOE-03-0014,SIM-RM-00,outer_race,0.7067031395647221,2052.0021811103716,80.3563937540847,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0014__outer_race.csv,61fff5989a562f2f0ad19fe1fca5023e4c32a1b00a8319cae167cb256a6c43c9
FGOE-03-0015,SIM-RM-01,outer_race,0.6344010685197756,1666.214151824043,90.12025553901677,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0015__outer_race.csv,80ddc4da3160b7bf54ac4e0e6d6bc10bd7f2f607eaab368533d595bafa01b771
FGOE-03-0016,SIM-RM-02,outer_race,0.502460134115178,1781.41819517989,78.82087366587399,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0016__outer_race.csv,acbdb60a1a82819c1917e8705804be225be592f5cbb471835ca60c5e638b7481
FGOE-03-0017,SIM-RM-03,outer_race,0.8704820207065953,1862.7392446067583,86.56939819375542,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0017__outer_race.csv,68f127ccb205d86faf10f472bed2e3918672666ba5227c9fb278e79bc219d6f7
FGOE-03-0018,SIM-RM-04,outer_race,0.6141925803183983,2271.0571972951916,70.25430476281694,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0018__outer_race.csv,4093aaa0b789f45446b8fab342520aa7af06fe3124b3d4b1293edd1d1567ed1d
FGOE-03-0019,SIM-RM-05,outer_race,0.836167653641548,2149.8704107638364,57.01154842209409,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0019__outer_race.csv,ba018c6acd7968d6ba967b1afa17037c604ecb21de265d5870005f7845e3cb31
FGOE-03-0020,SIM-RM-06,outer_race,0.3004414029510606,1844.1416465174234,43.10997070346879,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0020__outer_race.csv,64eb791479df39dae5349a12fece4062dc0a2abcf61fec9368948d46b97c4078
FGOE-03-0021,SIM-RM-07,outer_race,0.44642800529355914,2191.993211039463,38.88975418348145,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0021__outer_race.csv,13fdd763db1501ce292f41343621be4fa0bfd4c287a89bf684dc979e26b686a8
FGOE-03-0022,SIM-RM-08,outer_race,0.46972535886139244,1684.1300405015459,47.109611163411564,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0022__outer_race.csv,e318b790f2ec2abc616f5618d4334dbf39e26dbbbe9f517530b88f8c091fe06c
FGOE-03-0023,SIM-RM-09,outer_race,0.8290213971644804,2092.6925667250857,36.02779904920495,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/outer_race/FGOE-03-0023__outer_race.csv,0a8e7c1c2dd2f4759750c1ea341d721d5645c8020e84dc2ea4b8a8e7ccf70c71
FGOE-03-0024,SIM-RM-10,outer_race,0.35752902934244435,2206.548023574558,61.058310123408376,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/outer_race/FGOE-03-0024__outer_race.csv,abf4560fef3dc5d65f190ea8cd78a8493c5d50af4854cb76645b1208a520355b
FGOE-03-0025,SIM-RM-11,outer_race,0.5054435527547767,1950.8404079450809,43.37707891054261,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0025__outer_race.csv,ef5bad59ccc5ac0b70682e7bfdd10740314cc36cbd05a4f2e744c47c7e06ae39
FGOE-03-0026,SIM-RM-12,outer_race,0.7904734239482099,2308.4291809009724,104.6825130808546,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0026__outer_race.csv,e7066547302950e598a21ccc8a2868d8c5f3df4f7398d40624129dd2b2e43ed2
FGOE-03-0027,SIM-RM-13,outer_race,0.7437844558388089,1660.9615099207663,83.13655344162648,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0027__outer_race.csv,6dae126cd3254d53d05e501850225cf01b615a5fd02990d699716f7364d772ff
FGOE-03-0028,SIM-RM-00,outer_race,0.2575093514829734,1737.8416951636498,79.86220442103115,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0028__outer_race.csv,1aadc08f8ddf3fdd3130750496653adf2980d32944c6d1015a67fdd8425ae1d3
FGOE-03-0029,SIM-RM-01,outer_race,0.3646259129808071,1559.0576586022414,71.75618120770828,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0029__outer_race.csv,1525350eef184aba753c5a6d329a41e8ef08628807dc1a1ad85086811aeb315e
FGOE-03-0030,SIM-RM-02,outer_race,0.9423931018785238,1515.9068678765336,93.54130033851666,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0030__outer_race.csv,d70fcaae5eba8b463875f18183450e913e635ceb9c14389956a7d358eeeca866
FGOE-03-0031,SIM-RM-03,outer_race,0.9432251650283907,1905.9694280284484,93.73488116171994,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0031__outer_race.csv,7fccb2882746e8044daf12fe80cd32db0234029face44530d52c7d1db122abb3
FGOE-03-0032,SIM-RM-04,outer_race,0.524800901089344,1491.5958885687746,66.37719292780457,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0032__outer_race.csv,18b3040324c154116d7f250c16558e72f3268357b2c4a3779b114df756f6adff
FGOE-03-0033,SIM-RM-05,outer_race,0.553645319125815,1430.049283646185,87.87311209563211,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0033__outer_race.csv,f904acd512e8d9355ad1e0d3a39622937bfbef2e86dd2cf7cf0dab037905959c
FGOE-03-0034,SIM-RM-06,outer_race,0.3766486565616077,1819.3269341904013,45.54710816692681,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0034__outer_race.csv,46cf0c504a109527d5a6482b0bbcb21489cacbbd4a3fe2384ddb8df59f10d6ac
FGOE-03-0035,SIM-RM-07,outer_race,0.41299659946059436,2257.103622156215,38.12543622819952,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0035__outer_race.csv,a6fad249a85692df700ed7329f630cbd461605337de4de3a115b857f1c2b4822
FGOE-03-0036,SIM-RM-08,outer_race,0.6605116211103571,1642.0593303145283,69.31382796811104,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0036__outer_race.csv,e8180ccdb391989fb987952a6f11f214cb1680432ca0fb73979896ae39ff910c
FGOE-03-0037,SIM-RM-09,outer_race,0.4205672178389995,1843.2899758506665,40.88807341898174,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/outer_race/FGOE-03-0037__outer_race.csv,433d7e160d30f53c8bca7d2134b1b7fb056516752b7817bc6e37ac4701224477
FGOE-03-0038,SIM-RM-10,outer_race,0.704404335093992,2193.588384762541,79.63120903349213,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/outer_race/FGOE-03-0038__outer_race.csv,0d7eed24e00a975e0f98bffca8ec22340b93a3e27eb6b9b9de240de61bb5e931
FGOE-03-0039,SIM-RM-11,outer_race,0.2906759372050131,2020.203255351355,88.40321133276703,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0039__outer_race.csv,d3fdccff7ce77f69fd0a760fe88000d31d5cbaf6fee4a66db5aca1f3a2196ce8
FGOE-03-0040,SIM-RM-12,outer_race,0.4869195383081282,1716.6083849326124,72.76692046831751,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0040__outer_race.csv,fd1cc4a6182eb2b8f44ebea113138956fc774f503c0e4c0336899f606fde38c9
FGOE-03-0041,SIM-RM-13,outer_race,0.7880393126215653,2194.4788732871866,68.78007560111058,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0041__outer_race.csv,d0311f07f640bb1b07ce9c9f96a8c249923b28289b98bdffdb1df419f4665d4c
FGOE-03-0042,SIM-RM-00,outer_race,0.8866865707099449,2202.015516881169,70.33540380324487,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0042__outer_race.csv,8868061af372735617c2f765dd3f03639e73ed583704982d060e4c2f0e160a6e
FGOE-03-0043,SIM-RM-01,outer_race,0.48841355691406696,1937.1239405369806,94.51920091836053,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0043__outer_race.csv,8f02987354966e6bb2922847c9204363288d2d26cafca154f8d4f81b6237cadb
FGOE-03-0044,SIM-RM-02,outer_race,0.3234858011272494,1848.8169585314852,72.19877287032044,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0044__outer_race.csv,5f846c1909a064afdba7f7262e8e4db2bbba977c6ac341f0d390aae98d9da725
FGOE-03-0045,SIM-RM-03,outer_race,0.6915825682553196,1748.5525067015406,99.21363707861732,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0045__outer_race.csv,7848bbf18b1e7959e4038e30ea43f5e6805f715438ab57df8babd0eef55454e8
FGOE-03-0046,SIM-RM-04,outer_race,0.38412210676388986,1527.5065824369674,58.71989449267235,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0046__outer_race.csv,d6f9a7561a295caaca8b694cf0d0f7df53c0a06f7016195236a7195e0ed8dd28
FGOE-03-0047,SIM-RM-05,outer_race,0.56374512977981,1374.8231317985726,99.92223209528187,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0047__outer_race.csv,24f0b435910de26366f13c71950bc6dbefe36bbefb9d20b57fe0bdccd27e808c
FGOE-03-0048,SIM-RM-06,outer_race,0.2551201194051109,1657.535072420786,76.89340340904155,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0048__outer_race.csv,b3eb3916e59c5e29bb792c6ff56c1737a1be16db8514ce45705ffafce377d1a1
FGOE-03-0049,SIM-RM-07,outer_race,0.6936388411484841,1628.022106600814,84.21234259892248,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0049__outer_race.csv,78b0716e626262388ebaaabc0b5191517df2ce8cdafebb48cd428877844ad368
FGOE-03-0050,SIM-RM-08,outer_race,0.5842541115394129,2331.8059475425353,78.42503967606308,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/outer_race/FGOE-03-0050__outer_race.csv,3b9a0d6508f48bfad447c7c2df43849daebe36c01ff79d1cd4f8fe7f665b6357
FGOE-03-0051,SIM-RM-09,outer_race,0.7544871627028461,2111.4325631840074,98.23295103748372,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/outer_race/FGOE-03-0051__outer_race.csv,18579eaa46228c026a3a379d2b0c9f7c1f32963b8cbcdf61c1c489ed8b04e931
FGOE-03-0052,SIM-RM-10,outer_race,0.8567610067833484,2313.2112235493796,89.74036195167241,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/outer_race/FGOE-03-0052__outer_race.csv,aa3b80967efe3a0203aa07c353522b6605faceb6941510c72b2c05187f876785
FGOE-03-0053,SIM-RM-11,outer_race,0.5580620896691579,1464.1040711836372,86.26894520956515,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0053__outer_race.csv,60e2fea79fb8c75ec1520af66ecd8c3a5c2c735a39ee3e66911759788a47918a
FGOE-03-0054,SIM-RM-12,outer_race,0.9288705816938986,1903.1038024112752,80.78716866376497,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0054__outer_race.csv,43bf1c00d53c9f7e6aed26c4ae6d306e287d3e89516837e0c75f737141c837e5
FGOE-03-0055,SIM-RM-13,outer_race,0.7636274482065413,2334.5780814316245,55.17597718415337,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/outer_race/FGOE-03-0055__outer_race.csv,bf76fdf7006e43453594b257ddda3327b55b113dadd168a582126f3916b4349e
FGOE-04-0000,SIM-RM-00,inner_race,0.3367088424049547,2099.9835379352685,59.254500291913416,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0000__inner_race.csv,a6e0bd003a5097ecea3eed36536a01b8dc996139668270f81570882ad89b446c
FGOE-04-0001,SIM-RM-01,inner_race,0.5927898192718342,1390.9469602857198,89.41401892704249,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0001__inner_race.csv,9b7acb7d77f04ea024f09b1a4b133704f3733b4e50acc1c037bfeb2115c87c87
FGOE-04-0002,SIM-RM-02,inner_race,0.9345418853516881,2335.540169494926,67.54814193355571,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0002__inner_race.csv,d0722c5d2127730a2efbb87647134a6cf75894aadd120ee2f33d93adda492c54
FGOE-04-0003,SIM-RM-03,inner_race,0.30937349061828245,1761.5760021940598,90.55775053919808,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0003__inner_race.csv,0fe9069984199ae82fa4c6f6978fd3c505dd5da6337b41b09c45ff833dea1ff5
FGOE-04-0004,SIM-RM-04,inner_race,0.897291167053922,1905.461710137764,91.1441850890007,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0004__inner_race.csv,e17e9144b7d528512d808babd80a4151683cf04d8451acc852ba03d96e134f7f
FGOE-04-0005,SIM-RM-05,inner_race,0.5108916389147139,2172.5830906174315,37.5879509040822,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0005__inner_race.csv,575e1f231c8e1eccaa74a544bbd60383b43b60928b5dafe0e46decc0f60ce9d0
FGOE-04-0006,SIM-RM-06,inner_race,0.7227139400672389,1398.6984723138512,42.64976037801906,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0006__inner_race.csv,0de429d5695d9bd9cc91f079e34637cd02fcdb844a972a65b3bc9dc0820f5559
FGOE-04-0007,SIM-RM-07,inner_race,0.8558195836389639,2063.258196311698,89.16044779261384,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0007__inner_race.csv,ca6d0c969e12499d04848c110c8731545f5a1a1059960a5b9641363b00fdc17c
FGOE-04-0008,SIM-RM-08,inner_race,0.28427459687629547,2089.43146847651,91.06101144746424,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0008__inner_race.csv,0caab58804a215070e991ba2a5a57e9ddbeafb8b083743bb2374a272e2e41113
FGOE-04-0009,SIM-RM-09,inner_race,0.8506877132373761,1584.5351504412986,78.5328441362672,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0009__inner_race.csv,8721fbfc7be42a1f9442e3edb85da66cce08d57a86dc430ffd4372eaf8267f11
FGOE-04-0010,SIM-RM-10,inner_race,0.724101179555078,1354.5001249396591,71.02405394814448,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0010__inner_race.csv,62413d1de81bd38fde35dc7b95e2341d74e921e9cd947952ee273712d4e44ef1
FGOE-04-0011,SIM-RM-11,inner_race,0.8769444169685877,1379.6072891286133,63.09488902873716,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0011__inner_race.csv,fc3722247df215f77ab777867df32a53a5b63b216e470b8ec2ec3d2fb67e4559
FGOE-04-0012,SIM-RM-12,inner_race,0.8469467907423388,2021.6128088558587,51.63608543524181,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0012__inner_race.csv,9334ba51eb9508d7252c4bb9a491e2f6de5c538ca171844b101ba5ecb6a335e7
FGOE-04-0013,SIM-RM-13,inner_race,0.4592605557832339,1698.0314234095144,94.73412698008417,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0013__inner_race.csv,83de56faa171434d2e7cc32265a8747fd979f67038867804e44252bffe022400
FGOE-04-0014,SIM-RM-00,inner_race,0.4423775355285469,1940.3202508831491,62.78580474234839,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0014__inner_race.csv,5dc3c5b87e0932960308a7ae93405b5dfa7252d20da3cc0e78b6007d472fade2
FGOE-04-0015,SIM-RM-01,inner_race,0.30936811386503416,2236.557562171869,48.13155773576439,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0015__inner_race.csv,3af7d1248344a850bd333b3447f81533f8eda0a3b11f37605480e38e5fb97c70
FGOE-04-0016,SIM-RM-02,inner_race,0.8152021241833972,1691.9269385456605,85.23474033490973,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0016__inner_race.csv,e69188bc05e825f880add573532cce17a22feeb4a6cc38cd3d958d0da68dbaf5
FGOE-04-0017,SIM-RM-03,inner_race,0.5355593657918976,2348.743370066765,55.74534399078154,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0017__inner_race.csv,650dbfaef80f9e345a057ea0df9e08bc70ce60a77e0cc04d840a7f39e2e13ed0
FGOE-04-0018,SIM-RM-04,inner_race,0.948306026084042,1486.8212780296262,75.24103507361235,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0018__inner_race.csv,cb92d6a5a7ddafcbbe12372da6eab554f645262d3ff7174374084ce70b0203a4
FGOE-04-0019,SIM-RM-05,inner_race,0.5246583650452558,2050.8810101206586,76.66489882893603,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0019__inner_race.csv,7ccd662353ebaa54c916c9719c773b5a9359c6380e11bf797ab34c1dfb242a36
FGOE-04-0020,SIM-RM-06,inner_race,0.34405683931914305,2265.2987602855546,69.78416172912446,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0020__inner_race.csv,034737c6f928fdf5a781d7d9d12628e73879d8396929919553f65f8551912e7e
FGOE-04-0021,SIM-RM-07,inner_race,0.39138532638214707,1715.3784631991334,39.701666819343686,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0021__inner_race.csv,641ee8d95c76c5a63bd2482bd08e51b3d67dd82f0be9e1675487eed1913153d1
FGOE-04-0022,SIM-RM-08,inner_race,0.694178185466258,1367.6687809999123,66.72959415501144,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0022__inner_race.csv,fc02a8a1ac6b963dfc526f26c88d3c5e4aaeca7c6fa9bc38fd4e8bbe54d38db6
FGOE-04-0023,SIM-RM-09,inner_race,0.9214464909912031,1693.2924623789077,64.4267240053694,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0023__inner_race.csv,46d44ed192b5fb200309380288106ac78c2f518e0158af171d960f553a75a7b8
FGOE-04-0024,SIM-RM-10,inner_race,0.4491786125782776,2101.9631215749155,72.85996458614659,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0024__inner_race.csv,05a38d35944e11dd3b14521507b147b993935f75a3dc79f9c5d72fd809ced25f
FGOE-04-0025,SIM-RM-11,inner_race,0.47773991136167393,2246.996798772995,51.456798181646164,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0025__inner_race.csv,f23df34c0673c4885080b02dd05691f66fcda6063f730d45d7c88554dc1e61c6
FGOE-04-0026,SIM-RM-12,inner_race,0.7696225645925836,2259.0648144229485,72.06794386995506,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0026__inner_race.csv,28b904f6eda9a021788fbd1a833ecfa11c494ab897d205cb77bbfa3dc618a396
FGOE-04-0027,SIM-RM-13,inner_race,0.45956830406037785,1940.744794163766,80.74074463066466,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0027__inner_race.csv,fbedf9ff5aa7481430881fbd6030d501e8c0516061b0dd157428243bf5962b9e
FGOE-04-0028,SIM-RM-00,inner_race,0.35880909485839574,1591.3720616266628,57.57446430180657,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0028__inner_race.csv,bb6ceda734f5f99c25be9fa8ce4ed897dff348dffb984b6d59a89381d952e2b8
FGOE-04-0029,SIM-RM-01,inner_race,0.6430425760900692,2224.3143652908075,54.82728532750799,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0029__inner_race.csv,557aa0a3e2c9bb4238946f6b09526980c887f251b58ead2a0cfe263d337c062f
FGOE-04-0030,SIM-RM-02,inner_race,0.556870381008935,2141.974425141374,89.86768765629995,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0030__inner_race.csv,ba865b027b5822e38c5b14099f2ee9592fba64a71965bc26864a9afb65c3dbbb
FGOE-04-0031,SIM-RM-03,inner_race,0.7222182338853168,1826.2573085867257,104.62912242545174,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0031__inner_race.csv,7fc63ff092088cf9a7299c5499c5120b1090f7d72cfca3c355b3d4db90378568
FGOE-04-0032,SIM-RM-04,inner_race,0.8013128853605374,2164.6384431178826,98.17877784534623,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0032__inner_race.csv,917e56512cd3222be50c11f95162f36ecd7ea7966c390789872c7bd8d4348d25
FGOE-04-0033,SIM-RM-05,inner_race,0.3213259101201814,1535.1793449535676,74.35195136163006,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0033__inner_race.csv,125462432903160fd54ab4ff148000e7c3ff760a7729fa7ebd9888948006bd1f
FGOE-04-0034,SIM-RM-06,inner_race,0.6089124450100779,2002.9221265639985,101.87445997314677,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0034__inner_race.csv,8a096f0e23c4f87c6e9968ef07b30ec4e8dfb38d8419941dbfcd42c74ee2c6ef
FGOE-04-0035,SIM-RM-07,inner_race,0.9218421656304542,1782.9724928677672,37.50899259927142,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0035__inner_race.csv,fc18eff369164736ebdb102ab9054f74c7d789e9c21146b617a15c52a88a82be
FGOE-04-0036,SIM-RM-08,inner_race,0.4222466280534569,1453.0026841301587,37.875536531339286,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0036__inner_race.csv,6892f5abe383c2c3399a4babccdca9aedc5270ce2c902d75c8ddd0c321440a58
FGOE-04-0037,SIM-RM-09,inner_race,0.6112614608799787,1415.5304339183824,66.85824896882336,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0037__inner_race.csv,e05021f7803b5ae90cafea48a1e7d9162b2d7d398980a306df40940c08b98bf3
FGOE-04-0038,SIM-RM-10,inner_race,0.3281202577744587,1662.569949028584,38.56723378024202,validation,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,validation/inner_race/FGOE-04-0038__inner_race.csv,4ea8fa4c63e3d7c9f19bd45ba14f69253d89cb784bd3e7379d965c64a2edc542
FGOE-04-0039,SIM-RM-11,inner_race,0.7387328079269393,1734.5043779899281,39.23699155785753,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0039__inner_race.csv,82646e49f6b89511c61ea6a8e1349757fd6f8706b9f60be166662683a8c7ea69
FGOE-04-0040,SIM-RM-12,inner_race,0.5258880440246683,1557.020541524812,56.145009814854696,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0040__inner_race.csv,409bbeb02b35a2d134f13fc948e3ecc2f8295a75608b427721d019e746480d88
FGOE-04-0041,SIM-RM-13,inner_race,0.3284492596990883,1766.609633069148,35.11624953723604,test,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,test/inner_race/FGOE-04-0041__inner_race.csv,b975173dac185e2f20ae5c744f0c487446952ac9705a63de5166b2ce5095253b
FGOE-04-0042,SIM-RM-00,inner_race,0.6057171490690125,2212.764563740878,35.08631437583357,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0042__inner_race.csv,fb6a4c650b4f7b8197ad773befd204158e3dc1dec6a9ae53898543ed18038dbe
FGOE-04-0043,SIM-RM-01,inner_race,0.5519289141025148,1839.502006507208,58.31659127074465,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0043__inner_race.csv,2e57f20e4dfc92cf6157055313ff8d8b17291aae5e54ba54e4413b19e1df9f2e
FGOE-04-0044,SIM-RM-02,inner_race,0.432243980390675,2130.5811375265844,93.88425943504694,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0044__inner_race.csv,f6e0880c1943608fa587c867fe8b18a5483db39ab05936f14c4742684d277699
FGOE-04-0045,SIM-RM-03,inner_race,0.5859043803857455,1672.49044096773,51.97379971198329,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0045__inner_race.csv,1293f6e62865be827589f63f56eab5147988dee201cc5a9b8fe5d48ce4a02d4d
FGOE-04-0046,SIM-RM-04,inner_race,0.4815150194384067,2033.2583576588129,50.97770128243944,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0046__inner_race.csv,16ef8493133eaf529836fa5934d3928cc013233e02eae680d4ba2a270157167f
FGOE-04-0047,SIM-RM-05,inner_race,0.5725387236676963,2280.3846175891504,38.399850289287066,train,ForgeGuard physics-informed generator,12000.0,2048,0.170666667,0.170583333,train/inner_race/FGOE-04-0047__inner_race.csv,f9756dca419fa520e58cea7ed7de7190f7c759b39affa0f1937aed08cedcd83d
